game_date,game_pk,game_type,status,venue,game_datetime_utc,away_team,home_team,away_team_id,home_team_id,away_probable_pitcher,home_probable_pitcher,away_runs_through5,home_runs_through5,home_leading_after5,tied_after5,away_runs_last10,home_runs_last10
2023-05-07,718263,R,Final,Chase Field,2023-05-07 20:10:00+00:00,Washington Nationals,Arizona Diamondbacks,120,109,,,3,7,1,0,1.9,2.9
2023-05-07,718264,R,Final,Angel Stadium,2023-05-07 20:07:00+00:00,Texas Rangers,Los Angeles Angels,140,108,,,11,7,0,0,4.2,3.5
2023-05-07,718267,R,Final,Oracle Park,2023-05-07 20:05:00+00:00,Milwaukee Brewers,San Francisco Giants,158,137,,,5,2,0,0,1.9,2.6
2023-05-07,718269,R,Final,Wrigley Field,2023-05-07 18:20:00+00:00,Miami Marlins,Chicago Cubs,146,112,,,1,0,0,0,1.1,3.2
2023-05-07,718272,R,Final,Busch Stadium,2023-05-07 18:15:00+00:00,Detroit Tigers,St. Louis Cardinals,116,138,,,1,3,1,0,1.8,3.4
2023-05-07,718265,R,Final,T-Mobile Park,2023-05-07 20:10:00+00:00,Houston Astros,Seattle Mariners,117,136,,,0,3,1,0,1.9,1.9
2023-05-07,718271,R,Final,Tropicana Field,2023-05-07 17:40:00+00:00,New York Yankees,Tampa Bay Rays,147,139,,,6,2,0,0,2.4,2.8
2023-05-07,718273,R,Final,Progressive Field,2023-05-07 17:40:00+00:00,Minnesota Twins,Cleveland Guardians,142,114,,,0,2,1,0,1.3,1.7
2023-05-07,718276,R,Final,Citi Field,2023-05-07 17:40:00+00:00,Colorado Rockies,New York Mets,115,121,,,10,5,0,0,3.4,1.9
2023-05-07,718270,R,Final,Citizens Bank Park,2023-05-07 17:35:00+00:00,Boston Red Sox,Philadelphia Phillies,111,143,,,1,2,1,0,3.1,2.3
2023-05-07,718278,R,Final,PNC Park,2023-05-07 17:35:00+00:00,Toronto Blue Jays,Pittsburgh Pirates,141,134,,,5,0,0,0,3.4,2.1
2023-05-07,718277,R,Final,Truist Park,2023-05-07 15:35:00+00:00,Baltimore Orioles,Atlanta Braves,110,144,,,1,1,0,1,3.1,2.4
2023-05-07,718268,R,Final,Kauffman Stadium,2023-05-07 18:10:00+00:00,Oakland Athletics,Kansas City Royals,133,118,,,1,2,1,0,3.9,2.4
2023-05-08,718260,R,Final,Oracle Park,2023-05-09 01:45:00+00:00,Washington Nationals,San Francisco Giants,120,137,,,5,0,0,0,2.2,2.6
2023-05-08,718249,R,Final,Chase Field,2023-05-09 01:40:00+00:00,Miami Marlins,Arizona Diamondbacks,146,109,,,1,1,0,1,1.1,2.5
2023-05-08,718251,R,Final,T-Mobile Park,2023-05-09 01:40:00+00:00,Texas Rangers,Seattle Mariners,140,136,,,0,1,1,0,4.2,2.0
2023-05-08,718254,R,Final,Angel Stadium,2023-05-09 01:38:00+00:00,Houston Astros,Los Angeles Angels,117,108,,,4,4,0,1,2.1,3.7
2023-05-08,718257,R,Final,American Family Field,2023-05-08 23:40:00+00:00,Los Angeles Dodgers,Milwaukee Brewers,119,158,,,0,3,1,0,1.3,3.1
2023-05-08,718253,R,Final,Kauffman Stadium,2023-05-08 23:40:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,,3,4,1,0,3.8,2.7
2023-05-08,718255,R,Final,Yankee Stadium,2023-05-08 23:05:00+00:00,Oakland Athletics,New York Yankees,133,147,,,0,2,1,0,3.6,1.6
2023-05-08,718259,R,Final,Oriole Park at Camden Yards,2023-05-08 22:35:00+00:00,Tampa Bay Rays,Baltimore Orioles,139,110,,,1,0,0,0,3.5,3.0
2023-05-08,718258,R,Final,PNC Park,2023-05-08 22:35:00+00:00,Colorado Rockies,Pittsburgh Pirates,115,134,,,0,0,0,1,3.2,1.7
2023-05-08,718261,R,Final,Progressive Field,2023-05-08 22:10:00+00:00,Detroit Tigers,Cleveland Guardians,116,114,,,4,2,0,0,2.0,1.6
2023-05-08,718256,R,Final,Wrigley Field,2023-05-08 23:40:00+00:00,St. Louis Cardinals,Chicago Cubs,138,112,,,1,1,0,1,1.8,3.1
2023-05-09,718238,R,Final,Kauffman Stadium,2023-05-09 23:40:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,,1,1,0,1,3.2,2.8
2023-05-09,718250,R,Final,Oracle Park,2023-05-10 01:45:00+00:00,Washington Nationals,San Francisco Giants,120,137,,,0,3,1,0,2.2,2.2
2023-05-09,718236,R,Final,Chase Field,2023-05-10 01:40:00+00:00,Miami Marlins,Arizona Diamondbacks,146,109,,,6,1,0,0,1.5,2.4
2023-05-09,718239,R,Final,T-Mobile Park,2023-05-10 01:40:00+00:00,Texas Rangers,Seattle Mariners,140,136,,,0,2,1,0,3.8,2.1
2023-05-09,718237,R,Final,Angel Stadium,2023-05-10 01:38:00+00:00,Houston Astros,Los Angeles Angels,117,108,,,3,1,0,0,2.3,3.4
2023-05-09,718241,R,Final,American Family Field,2023-05-09 23:40:00+00:00,Los Angeles Dodgers,Milwaukee Brewers,119,158,,,4,0,0,0,1.7,2.8
2023-05-09,718242,R,Final,Target Field,2023-05-09 23:40:00+00:00,San Diego Padres,Minnesota Twins,135,142,,,1,1,0,1,2.0,3.9
2023-05-09,718247,R,Final,Yankee Stadium,2023-05-09 23:05:00+00:00,Oakland Athletics,New York Yankees,133,147,,,2,7,1,0,3.6,2.1
2023-05-09,718245,R,Final,Truist Park,2023-05-09 23:20:00+00:00,Boston Red Sox,Atlanta Braves,111,144,,,1,8,1,0,2.9,2.8
2023-05-09,718240,R,Final,Wrigley Field,2023-05-09 23:40:00+00:00,St. Louis Cardinals,Chicago Cubs,138,112,,,4,3,0,0,1.9,2.2
2023-05-09,718244,R,Final,Citizens Bank Park,2023-05-09 22:40:00+00:00,Toronto Blue Jays,Philadelphia Phillies,141,143,,,1,3,1,0,3.3,2.6
2023-05-09,718243,R,Final,Great American Ball Park,2023-05-09 22:40:00+00:00,New York Mets,Cincinnati Reds,121,113,,,1,7,1,0,2.3,3.0
2023-05-09,718246,R,Final,Oriole Park at Camden Yards,2023-05-09 22:35:00+00:00,Tampa Bay Rays,Baltimore Orioles,139,110,,,2,4,1,0,3.6,2.8
2023-05-09,718252,R,Final,PNC Park,2023-05-09 22:35:00+00:00,Colorado Rockies,Pittsburgh Pirates,115,134,,,5,1,0,0,3.4,1.6
2023-05-09,718248,R,Final,Progressive Field,2023-05-09 22:10:00+00:00,Detroit Tigers,Cleveland Guardians,116,114,,,0,1,1,0,2.0,1.6
2023-05-10,718222,R,Final,Kauffman Stadium,2023-05-10 23:40:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,,1,7,1,0,3.1,3.3
2023-05-10,718224,R,Final,Target Field,2023-05-10 23:40:00+00:00,San Diego Padres,Minnesota Twins,135,142,,,0,2,1,0,1.8,3.9
2023-05-10,718221,R,Final,Wrigley Field,2023-05-10 23:40:00+00:00,St. Louis Cardinals,Chicago Cubs,138,112,,,2,6,1,0,1.5,2.6
2023-05-10,718220,R,Final,Truist Park,2023-05-10 23:20:00+00:00,Boston Red Sox,Atlanta Braves,111,144,,,2,0,0,0,2.9,2.7
2023-05-10,718225,R,Final,Great American Ball Park,2023-05-10 22:40:00+00:00,New York Mets,Cincinnati Reds,121,113,,,2,1,0,0,2.5,2.7
2023-05-10,718227,R,Final,Oriole Park at Camden Yards,2023-05-10 22:35:00+00:00,Tampa Bay Rays,Baltimore Orioles,139,110,,,0,0,0,1,2.9,2.6
2023-05-10,718235,R,Final,Angel Stadium,2023-05-10 20:07:00+00:00,Houston Astros,Los Angeles Angels,117,108,,,5,2,0,0,2.8,3.5
2023-05-10,718226,R,Final,Chase Field,2023-05-10 19:40:00+00:00,Miami Marlins,Arizona Diamondbacks,146,109,,,4,4,0,1,1.8,2.5
2023-05-10,718230,R,Final,Oracle Park,2023-05-10 19:45:00+00:00,Washington Nationals,San Francisco Giants,120,137,,,9,1,0,0,2.6,1.9
2023-05-10,718229,R,Final,T-Mobile Park,2023-05-10 19:40:00+00:00,Texas Rangers,Seattle Mariners,140,136,,,3,2,0,0,3.8,1.9
2023-05-10,718228,R,Final,American Family Field,2023-05-10 17:40:00+00:00,Los Angeles Dodgers,Milwaukee Brewers,119,158,,,4,1,0,0,1.8,2.4
2023-05-10,718234,R,Final,Progressive Field,2023-05-10 17:10:00+00:00,Detroit Tigers,Cleveland Guardians,116,114,,,5,0,0,0,2.5,1.5
2023-05-10,718232,R,Final,Yankee Stadium,2023-05-10 16:35:00+00:00,Oakland Athletics,New York Yankees,133,147,,,2,11,1,0,3.6,3.0
2023-05-10,718231,R,Final,PNC Park,2023-05-10 16:35:00+00:00,Colorado Rockies,Pittsburgh Pirates,115,134,,,3,3,0,1,3.4,1.7
2023-05-10,718233,R,Final,Citizens Bank Park,2023-05-10 20:05:00+00:00,Toronto Blue Jays,Philadelphia Phillies,141,143,,,1,0,0,0,3.4,2.4
2023-05-11,718215,R,Final,Chase Field,2023-05-12 01:40:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,,2,0,0,0,2.4,2.4
2023-05-11,718217,R,Final,Oakland Coliseum,2023-05-12 01:40:00+00:00,Texas Rangers,Oakland Athletics,140,133,,,1,0,0,0,3.4,1.2
2023-05-11,718219,R,Final,Yankee Stadium,2023-05-11 23:05:00+00:00,Tampa Bay Rays,New York Yankees,139,147,,,1,0,0,0,3.0,2.5
2023-05-11,718218,R,Final,Kauffman Stadium,2023-05-11 18:10:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,,1,3,1,0,3.1,3.5
2023-05-11,718216,R,Final,Target Field,2023-05-11 17:10:00+00:00,San Diego Padres,Minnesota Twins,135,142,,,3,2,0,0,1.9,3.8
2023-05-11,718223,R,Final,Great American Ball Park,2023-05-11 16:35:00+00:00,New York Mets,Cincinnati Reds,121,113,,,0,5,1,0,2.3,3.2
2023-05-12,718201,R,Final,Dodger Stadium,2023-05-13 02:10:00+00:00,San Diego Padres,Los Angeles Dodgers,135,119,,,0,2,1,0,1.4,3.8
2023-05-12,718200,R,Final,Oakland Coliseum,2023-05-13 01:40:00+00:00,Texas Rangers,Oakland Athletics,140,133,,,4,4,0,1,3.2,1.5
2023-05-12,718199,R,Final,Chase Field,2023-05-13 01:40:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,,4,4,0,1,2.8,2.4
2023-05-12,718202,R,Final,Coors Field,2023-05-13 00:40:00+00:00,Philadelphia Phillies,Colorado Rockies,143,115,,,0,0,0,1,2.5,1.9
2023-05-12,718204,R,Final,American Family Field,2023-05-13 00:10:00+00:00,Kansas City Royals,Milwaukee Brewers,118,158,,,0,3,1,0,1.5,2.4
2023-05-12,718209,R,Final,Target Field,2023-05-13 00:10:00+00:00,Chicago Cubs,Minnesota Twins,112,142,,,1,2,1,0,1.3,3.6
2023-05-12,718211,R,Final,Fenway Park,2023-05-12 23:10:00+00:00,St. Louis Cardinals,Boston Red Sox,138,111,,,2,4,1,0,1.7,4.5
2023-05-12,718207,R,Final,Guaranteed Rate Field,2023-05-13 00:10:00+00:00,Houston Astros,Chicago White Sox,117,145,,,2,1,0,0,3.0,2.0
2023-05-12,718206,R,Final,Rogers Centre,2023-05-12 23:07:00+00:00,Atlanta Braves,Toronto Blue Jays,144,141,,,0,1,1,0,3.7,3.5
2023-05-12,718210,R,Final,Yankee Stadium,2023-05-12 23:05:00+00:00,Tampa Bay Rays,New York Yankees,139,147,,,2,2,0,1,2.4,2.6
2023-05-12,718213,R,Final,Oriole Park at Camden Yards,2023-05-12 23:05:00+00:00,Pittsburgh Pirates,Baltimore Orioles,134,110,,,1,0,0,0,4.1,1.9
2023-05-12,718214,R,Final,Nationals Park,2023-05-12 23:05:00+00:00,New York Mets,Washington Nationals,121,120,,,0,2,1,0,1.8,1.7
2023-05-12,718212,R,Final,loanDepot park,2023-05-12 22:40:00+00:00,Cincinnati Reds,Miami Marlins,113,146,,,2,3,1,0,1.5,2.7
2023-05-12,718208,R,Final,Comerica Park,2023-05-12 22:40:00+00:00,Seattle Mariners,Detroit Tigers,136,116,,,6,2,0,0,2.4,2.8
2023-05-12,718205,R,Final,Progressive Field,2023-05-12 23:10:00+00:00,Los Angeles Angels,Cleveland Guardians,108,114,,,3,3,0,1,3.3,1.4
2023-05-13,718193,R,Final,Oriole Park at Camden Yards,2023-05-13 23:05:00+00:00,Pittsburgh Pirates,Baltimore Orioles,134,110,,,0,2,1,0,2.8,2.1
2023-05-13,718184,R,Final,Chase Field,2023-05-14 00:10:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,,1,0,0,0,2.6,2.3
2023-05-13,718189,R,Final,Guaranteed Rate Field,2023-05-13 23:15:00+00:00,Houston Astros,Chicago White Sox,117,145,,,0,1,1,0,2.7,1.7
2023-05-13,718188,R,Final,Coors Field,2023-05-14 00:10:00+00:00,Philadelphia Phillies,Colorado Rockies,143,115,,,4,3,0,0,2.9,2.1
2023-05-13,718185,R,Final,Dodger Stadium,2023-05-13 23:15:00+00:00,San Diego Padres,Los Angeles Dodgers,135,119,,,2,4,1,0,1.6,3.7
2023-05-13,718183,R,Final,American Family Field,2023-05-13 23:10:00+00:00,Kansas City Royals,Milwaukee Brewers,118,158,,,3,2,0,0,1.5,2.4
2023-05-13,718191,R,Final,Progressive Field,2023-05-13 22:10:00+00:00,Los Angeles Angels,Cleveland Guardians,108,114,,,3,0,0,0,3.1,1.4
2023-05-13,718198,R,Final,loanDepot park,2023-05-13 17:10:00+00:00,Cincinnati Reds,Miami Marlins,113,146,,,3,1,0,0,1.6,2.7
2023-05-13,718190,R,Final,Oakland Coliseum,2023-05-13 20:07:00+00:00,Texas Rangers,Oakland Athletics,140,133,,,3,0,0,0,3.0,1.5
2023-05-13,718203,R,Final,Nationals Park,2023-05-13 20:05:00+00:00,New York Mets,Washington Nationals,121,120,,,1,2,1,0,1.5,1.9
2023-05-13,718192,R,Final,Rogers Centre,2023-05-13 19:07:00+00:00,Atlanta Braves,Toronto Blue Jays,144,141,,,2,2,0,1,3.7,3.1
2023-05-13,718195,R,Final,Target Field,2023-05-13 18:10:00+00:00,Chicago Cubs,Minnesota Twins,112,142,,,0,7,1,0,1.3,4.1
2023-05-13,718194,R,Final,Comerica Park,2023-05-13 17:10:00+00:00,Seattle Mariners,Detroit Tigers,136,116,,,3,0,0,0,2.5,2.5
2023-05-13,718197,R,Final,Yankee Stadium,2023-05-13 17:05:00+00:00,Tampa Bay Rays,New York Yankees,139,147,,,6,4,0,0,2.3,3.0
2023-05-13,718196,R,Final,Fenway Park,2023-05-13 20:10:00+00:00,St. Louis Cardinals,Boston Red Sox,138,111,,,0,3,1,0,1.6,4.6
2023-05-14,718187,R,Final,Fenway Park,2023-05-14 23:10:00+00:00,St. Louis Cardinals,Boston Red Sox,138,111,,,4,1,0,0,1.8,3.7
2023-05-14,718169,R,Final,Chase Field,2023-05-14 20:10:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,,1,1,0,1,2.5,2.2
2023-05-14,718168,R,Final,Dodger Stadium,2023-05-14 20:10:00+00:00,San Diego Padres,Los Angeles Dodgers,135,119,,,0,2,1,0,1.4,3.6
2023-05-14,718172,R,Final,Oakland Coliseum,2023-05-14 20:07:00+00:00,Texas Rangers,Oakland Athletics,140,133,,,3,1,0,0,3.1,1.4
2023-05-14,718174,R,Final,Coors Field,2023-05-14 19:10:00+00:00,Philadelphia Phillies,Colorado Rockies,143,115,,,0,4,1,0,2.4,2.2
2023-05-14,718177,R,Final,American Family Field,2023-05-14 18:10:00+00:00,Kansas City Royals,Milwaukee Brewers,118,158,,,4,8,1,0,1.8,3.0
2023-05-14,718176,R,Final,Guaranteed Rate Field,2023-05-14 18:10:00+00:00,Houston Astros,Chicago White Sox,117,145,,,4,1,0,0,2.6,1.6
2023-05-14,718186,R,Final,Nationals Park,2023-05-14 20:35:00+00:00,New York Mets,Washington Nationals,121,120,,,8,1,0,0,2.1,2.0
2023-05-14,718178,R,Final,loanDepot park,2023-05-14 17:40:00+00:00,Cincinnati Reds,Miami Marlins,113,146,,,0,0,0,1,1.5,2.3
2023-05-14,718173,R,Final,Comerica Park,2023-05-14 17:40:00+00:00,Seattle Mariners,Detroit Tigers,136,116,,,3,2,0,0,2.3,2.7
2023-05-14,718181,R,Final,Rogers Centre,2023-05-14 17:37:00+00:00,Atlanta Braves,Toronto Blue Jays,144,141,,,5,4,0,0,4.2,3.2
2023-05-14,718180,R,Final,Yankee Stadium,2023-05-14 17:35:00+00:00,Tampa Bay Rays,New York Yankees,139,147,,,8,4,0,0,2.4,3.4
2023-05-14,718179,R,Final,Oriole Park at Camden Yards,2023-05-14 17:35:00+00:00,Pittsburgh Pirates,Baltimore Orioles,134,110,,,4,0,0,0,2.7,1.6
2023-05-14,718182,R,Final,Progressive Field,2023-05-14 15:35:00+00:00,Los Angeles Angels,Cleveland Guardians,108,114,,,0,1,1,0,3.0,1.5
2023-05-14,718175,R,Final,Target Field,2023-05-14 18:10:00+00:00,Chicago Cubs,Minnesota Twins,112,142,,,1,8,1,0,1.2,4.6
2023-05-15,718159,R,Final,Dodger Stadium,2023-05-16 02:10:00+00:00,Minnesota Twins,Los Angeles Dodgers,142,119,,,2,5,1,0,1.5,4.0
2023-05-15,718170,R,Final,Oracle Park,2023-05-16 01:45:00+00:00,Philadelphia Phillies,San Francisco Giants,143,137,,,2,6,1,0,2.1,2.5
2023-05-15,718162,R,Final,Petco Park,2023-05-16 01:40:00+00:00,Kansas City Royals,San Diego Padres,118,135,,,0,3,1,0,1.5,3.4
2023-05-15,718160,R,Final,Oakland Coliseum,2023-05-16 01:40:00+00:00,Arizona Diamondbacks,Oakland Athletics,109,133,,,5,1,0,0,3.8,1.4
2023-05-15,718161,R,Final,Coors Field,2023-05-16 00:40:00+00:00,Cincinnati Reds,Colorado Rockies,113,115,,,6,6,0,1,2.1,2.7
2023-05-15,718158,R,Final,Minute Maid Park,2023-05-16 00:10:00+00:00,Chicago Cubs,Houston Astros,112,117,,,4,4,0,1,1.5,2.1
2023-05-15,718165,R,Final,Globe Life Field,2023-05-16 00:05:00+00:00,Atlanta Braves,Texas Rangers,144,140,,,6,0,0,0,4.4,4.6
2023-05-15,718163,R,Final,Fenway Park,2023-05-15 23:10:00+00:00,Seattle Mariners,Boston Red Sox,136,111,,,2,0,0,0,2.5,3.5
2023-05-15,718164,R,Final,Rogers Centre,2023-05-15 23:07:00+00:00,New York Yankees,Toronto Blue Jays,147,141,,,5,0,0,0,2.9,3.1
2023-05-15,718171,R,Final,Oriole Park at Camden Yards,2023-05-15 22:35:00+00:00,Los Angeles Angels,Baltimore Orioles,108,110,,,9,5,0,0,3.7,2.1
2023-05-15,718167,R,Final,Nationals Park,2023-05-15 20:05:00+00:00,New York Mets,Washington Nationals,121,120,,,1,6,1,0,1.9,2.6
2023-05-15,718166,R,Final,Busch Stadium,2023-05-15 23:45:00+00:00,Milwaukee Brewers,St. Louis Cardinals,158,138,,,0,4,1,0,1.8,3.7
2023-05-16,718147,R,Final,Guaranteed Rate Field,2023-05-17 00:10:00+00:00,Cleveland Guardians,Chicago White Sox,114,145,,,0,6,1,0,1.2,2.0
2023-05-16,718141,R,Final,Dodger Stadium,2023-05-17 02:10:00+00:00,Minnesota Twins,Los Angeles Dodgers,142,119,,,3,1,0,0,1.7,3.6
2023-05-16,718156,R,Final,Oracle Park,2023-05-17 01:45:00+00:00,Philadelphia Phillies,San Francisco Giants,143,137,,,2,4,1,0,2.1,2.7
2023-05-16,718144,R,Final,Petco Park,2023-05-17 01:40:00+00:00,Kansas City Royals,San Diego Padres,118,135,,,5,2,0,0,1.6,3.5
2023-05-16,718146,R,Final,Oakland Coliseum,2023-05-17 01:40:00+00:00,Arizona Diamondbacks,Oakland Athletics,109,133,,,6,4,0,0,4.3,1.6
2023-05-16,718145,R,Final,Coors Field,2023-05-17 00:40:00+00:00,Cincinnati Reds,Colorado Rockies,113,115,,,0,0,0,1,1.6,2.6
2023-05-16,718152,R,Final,Minute Maid Park,2023-05-17 00:10:00+00:00,Chicago Cubs,Houston Astros,112,117,,,1,5,1,0,1.4,1.8
2023-05-16,718148,R,Final,Globe Life Field,2023-05-17 00:05:00+00:00,Atlanta Braves,Texas Rangers,144,140,,,1,3,1,0,4.0,4.5
2023-05-16,718151,R,Final,Busch Stadium,2023-05-16 23:45:00+00:00,Milwaukee Brewers,St. Louis Cardinals,158,138,,,2,2,0,1,1.7,3.9
2023-05-16,718150,R,Final,Citi Field,2023-05-16 23:10:00+00:00,Tampa Bay Rays,New York Mets,139,121,,,6,1,0,0,2.8,2.0
2023-05-16,718149,R,Final,Fenway Park,2023-05-16 23:10:00+00:00,Seattle Mariners,Boston Red Sox,136,111,,,4,7,1,0,2.7,3.7
2023-05-16,718157,R,Final,Rogers Centre,2023-05-16 23:07:00+00:00,New York Yankees,Toronto Blue Jays,147,141,,,3,3,0,1,3.0,3.0
2023-05-16,718153,R,Final,loanDepot park,2023-05-16 22:40:00+00:00,Washington Nationals,Miami Marlins,120,146,,,0,2,1,0,2.5,2.4
2023-05-16,718155,R,Final,Comerica Park,2023-05-16 22:40:00+00:00,Pittsburgh Pirates,Detroit Tigers,134,116,,,0,4,1,0,1.8,2.8
2023-05-16,718154,R,Final,Oriole Park at Camden Yards,2023-05-16 22:35:00+00:00,Los Angeles Angels,Baltimore Orioles,108,110,,,2,4,1,0,3.8,2.0
2023-05-17,718129,R,Final,Guaranteed Rate Field,2023-05-18 00:10:00+00:00,Cleveland Guardians,Chicago White Sox,114,145,,,1,5,1,0,1.3,2.3
2023-05-17,718127,R,Final,Minute Maid Park,2023-05-18 00:10:00+00:00,Chicago Cubs,Houston Astros,112,117,,,6,1,0,0,1.8,1.9
2023-05-17,718126,R,Final,Globe Life Field,2023-05-18 00:05:00+00:00,Atlanta Braves,Texas Rangers,144,140,,,2,4,1,0,4.2,3.6
2023-05-17,718131,R,Final,Busch Stadium,2023-05-17 23:45:00+00:00,Milwaukee Brewers,St. Louis Cardinals,158,138,,,0,1,1,0,1.4,3.8
2023-05-17,718135,R,Final,Citi Field,2023-05-17 23:10:00+00:00,Tampa Bay Rays,New York Mets,139,121,,,1,0,0,0,2.9,1.9
2023-05-17,718133,R,Final,Fenway Park,2023-05-17 23:10:00+00:00,Seattle Mariners,Boston Red Sox,136,111,,,1,12,1,0,2.8,4.7
2023-05-17,718134,R,Final,Rogers Centre,2023-05-17 23:07:00+00:00,New York Yankees,Toronto Blue Jays,147,141,,,0,0,0,1,1.9,2.4
2023-05-17,718140,R,Final,Petco Park,2023-05-17 20:10:00+00:00,Kansas City Royals,San Diego Padres,118,135,,,1,1,0,1,1.7,2.6
2023-05-17,718137,R,Final,Oriole Park at Camden Yards,2023-05-17 22:35:00+00:00,Los Angeles Angels,Baltimore Orioles,108,110,,,1,3,1,0,3.8,2.2
2023-05-17,718143,R,Final,Oracle Park,2023-05-17 19:45:00+00:00,Philadelphia Phillies,San Francisco Giants,143,137,,,4,4,0,1,2.3,2.8
2023-05-17,718139,R,Final,Oakland Coliseum,2023-05-17 19:37:00+00:00,Arizona Diamondbacks,Oakland Athletics,109,133,,,1,0,0,0,4.3,1.3
2023-05-17,718136,R,Final,Dodger Stadium,2023-05-17 19:10:00+00:00,Minnesota Twins,Los Angeles Dodgers,142,119,,,1,2,1,0,1.1,3.7
2023-05-17,718138,R,Final,Coors Field,2023-05-17 19:10:00+00:00,Cincinnati Reds,Colorado Rockies,113,115,,,5,5,0,1,2.0,3.0
2023-05-17,718142,R,Final,Comerica Park,2023-05-17 17:10:00+00:00,Pittsburgh Pirates,Detroit Tigers,134,116,,,4,0,0,0,1.4,2.8
2023-05-17,718132,R,Final,loanDepot park,2023-05-17 22:40:00+00:00,Washington Nationals,Miami Marlins,120,146,,,2,3,1,0,2.5,2.6
2023-05-18,718121,R,Final,Rogers Centre,2023-05-18 23:07:00+00:00,New York Yankees,Toronto Blue Jays,147,141,,,2,1,0,0,1.8,2.1
2023-05-18,718124,R,Final,Busch Stadium,2023-05-18 23:45:00+00:00,Los Angeles Dodgers,St. Louis Cardinals,119,138,,,2,9,1,0,1.8,3.7
2023-05-18,718125,R,Final,Guaranteed Rate Field,2023-05-18 18:10:00+00:00,Cleveland Guardians,Chicago White Sox,114,145,,,1,1,0,1,1.1,2.2
2023-05-18,718130,R,Final,loanDepot park,2023-05-18 17:10:00+00:00,Washington Nationals,Miami Marlins,120,146,,,1,3,1,0,2.4,2.2
2023-05-18,718122,R,Final,Citi Field,2023-05-18 17:10:00+00:00,Tampa Bay Rays,New York Mets,139,121,,,1,2,1,0,2.8,1.7
2023-05-18,718128,R,Final,Oriole Park at Camden Yards,2023-05-18 16:35:00+00:00,Los Angeles Angels,Baltimore Orioles,108,110,,,3,3,0,1,3.9,2.1
2023-05-19,718105,R,Final,Oracle Park,2023-05-20 02:15:00+00:00,Miami Marlins,San Francisco Giants,146,137,,,0,1,1,0,1.8,2.9
2023-05-19,718107,R,Final,Petco Park,2023-05-20 01:40:00+00:00,Boston Red Sox,San Diego Padres,111,135,,,6,1,0,0,3.3,2.4
2023-05-19,718106,R,Final,Angel Stadium,2023-05-20 01:38:00+00:00,Minnesota Twins,Los Angeles Angels,142,108,,,0,3,1,0,1.0,3.6
2023-05-19,718113,R,Final,Busch Stadium,2023-05-20 00:15:00+00:00,Los Angeles Dodgers,St. Louis Cardinals,119,138,,,1,0,0,0,1.6,3.6
2023-05-19,718111,R,Final,Guaranteed Rate Field,2023-05-20 00:10:00+00:00,Kansas City Royals,Chicago White Sox,118,145,,,0,2,1,0,1.6,2.3
2023-05-19,718114,R,Final,Globe Life Field,2023-05-20 00:05:00+00:00,Colorado Rockies,Texas Rangers,115,140,,,0,7,1,0,3.1,3.9
2023-05-19,718110,R,Final,Truist Park,2023-05-19 23:20:00+00:00,Seattle Mariners,Atlanta Braves,136,144,,,0,1,1,0,2.4,2.7
2023-05-19,718112,R,Final,Minute Maid Park,2023-05-20 00:10:00+00:00,Oakland Athletics,Houston Astros,133,117,,,1,2,1,0,3.0,1.9
2023-05-19,718115,R,Final,Rogers Centre,2023-05-19 23:07:00+00:00,Baltimore Orioles,Toronto Blue Jays,110,141,,,3,1,0,0,3.2,2.0
2023-05-19,718116,R,Final,Citizens Bank Park,2023-05-19 23:05:00+00:00,Chicago Cubs,Philadelphia Phillies,112,143,,,8,1,0,0,2.2,2.2
2023-05-19,718123,R,Final,Nationals Park,2023-05-19 23:05:00+00:00,Detroit Tigers,Washington Nationals,116,120,,,7,0,0,0,3.2,2.4
2023-05-19,718117,R,Final,Tropicana Field,2023-05-19 22:40:00+00:00,Milwaukee Brewers,Tampa Bay Rays,158,139,,,0,0,0,1,1.4,2.4
2023-05-19,718120,R,Final,Great American Ball Park,2023-05-19 22:40:00+00:00,New York Yankees,Cincinnati Reds,147,113,,,1,0,0,0,1.8,3.2
2023-05-19,718118,R,Final,PNC Park,2023-05-19 22:35:00+00:00,Arizona Diamondbacks,Pittsburgh Pirates,109,134,,,1,11,1,0,3.7,2.7
2023-05-19,718119,R,Final,Citi Field,2023-05-19 23:10:00+00:00,Cleveland Guardians,New York Mets,114,121,,,5,2,0,0,1.6,1.9
2023-05-20,718093,R,Final,Tropicana Field,2023-05-20 20:10:00+00:00,Milwaukee Brewers,Tampa Bay Rays,158,139,,,3,6,1,0,1.7,2.4
2023-05-20,718099,R,Postponed,Citi Field,2023-05-20 20:10:00+00:00,Cleveland Guardians,New York Mets,114,121,,,0,1,1,0,1.2,2.0
2023-05-20,718092,R,Final,Petco Park,2023-05-21 02:10:00+00:00,Boston Red Sox,San Diego Padres,111,135,,,4,1,0,0,3.4,1.9
