game_date,game_pk,game_type,status,venue,game_datetime_utc,away_team,home_team,away_team_id,home_team_id,away_probable_pitcher,home_probable_pitcher
2021-06-26,633530,R,Final,Comerica Park,2021-06-26 17:10:00+00:00,Houston Astros,Detroit Tigers,117,116,,
2021-06-26,633501,R,Final,Guaranteed Rate Field,2021-06-26 18:10:00+00:00,Seattle Mariners,Chicago White Sox,136,145,,
2021-06-26,633581,R,Postponed,Target Field,2021-06-26 18:10:00+00:00,Cleveland Indians,Minnesota Twins,114,142,,
2021-06-26,633589,R,Final,Busch Stadium,2021-06-26 18:15:00+00:00,Pittsburgh Pirates,St. Louis Cardinals,134,138,,
2021-06-26,633520,R,Final,Sahlen Field,2021-06-26 19:07:00+00:00,Baltimore Orioles,Toronto Blue Jays,110,141,,
2021-06-26,633534,R,Final,Globe Life Field,2021-06-26 20:05:00+00:00,Kansas City Royals,Texas Rangers,118,140,,
2021-06-26,633510,R,Final,Great American Ball Park,2021-06-26 20:10:00+00:00,Atlanta Braves,Cincinnati Reds,144,113,,
2021-06-26,633518,R,Final,American Family Field,2021-06-26 20:10:00+00:00,Colorado Rockies,Milwaukee Brewers,115,158,,
2021-06-26,633525,R,Final,Tropicana Field,2021-06-26 20:10:00+00:00,Los Angeles Angels,Tampa Bay Rays,108,139,,
2021-06-26,633539,R,Final,Citi Field,2021-06-26 20:10:00+00:00,Philadelphia Phillies,New York Mets,143,121,,
2021-06-26,633552,R,Final,loanDepot park,2021-06-26 20:10:00+00:00,Washington Nationals,Miami Marlins,120,146,,
2021-06-26,633509,R,Final,Comerica Park,2021-06-26 22:10:00+00:00,Houston Astros,Detroit Tigers,117,116,,
2021-06-26,633531,R,Final,Fenway Park,2021-06-26 23:15:00+00:00,New York Yankees,Boston Red Sox,147,111,,
2021-06-26,633562,R,Final,Dodger Stadium,2021-06-26 23:15:00+00:00,Chicago Cubs,Los Angeles Dodgers,112,119,,
2021-06-26,633500,R,Final,Oracle Park,2021-06-27 02:05:00+00:00,Oakland Athletics,San Francisco Giants,133,137,,
2021-06-26,633512,R,Final,Petco Park,2021-06-27 02:10:00+00:00,Arizona Diamondbacks,San Diego Padres,109,135,,
2021-06-27,633515,R,Final,Sahlen Field,2021-06-27 17:07:00+00:00,Baltimore Orioles,Toronto Blue Jays,110,141,,
2021-06-27,633459,R,Final,Tropicana Field,2021-06-27 17:10:00+00:00,Los Angeles Angels,Tampa Bay Rays,108,139,,
2021-06-27,633477,R,Final,Fenway Park,2021-06-27 17:10:00+00:00,New York Yankees,Boston Red Sox,147,111,,
2021-06-27,633489,R,Final,loanDepot park,2021-06-27 17:10:00+00:00,Washington Nationals,Miami Marlins,120,146,,
2021-06-27,633493,R,Final,Great American Ball Park,2021-06-27 17:10:00+00:00,Atlanta Braves,Cincinnati Reds,144,113,,
2021-06-27,633494,R,Final,Comerica Park,2021-06-27 17:10:00+00:00,Houston Astros,Detroit Tigers,117,116,,
2021-06-27,633504,R,Final,Citi Field,2021-06-27 17:10:00+00:00,Philadelphia Phillies,New York Mets,143,121,,
2021-06-27,633473,R,Final,Target Field,2021-06-27 18:10:00+00:00,Cleveland Indians,Minnesota Twins,114,142,,
2021-06-27,633486,R,Final,American Family Field,2021-06-27 18:10:00+00:00,Colorado Rockies,Milwaukee Brewers,115,158,,
2021-06-27,633501,R,Final,Guaranteed Rate Field,2021-06-27 18:10:00+00:00,Seattle Mariners,Chicago White Sox,136,145,,
2021-06-27,633482,R,Final,Busch Stadium,2021-06-27 18:15:00+00:00,Pittsburgh Pirates,St. Louis Cardinals,134,138,,
2021-06-27,633516,R,Final,Globe Life Field,2021-06-27 18:35:00+00:00,Kansas City Royals,Texas Rangers,118,140,,
2021-06-27,633527,R,Final,Oracle Park,2021-06-27 20:05:00+00:00,Oakland Athletics,San Francisco Giants,133,137,,
2021-06-27,633544,R,Final,Petco Park,2021-06-27 20:10:00+00:00,Arizona Diamondbacks,San Diego Padres,109,135,,
2021-06-27,633499,R,Final,Guaranteed Rate Field,2021-06-27 21:15:00+00:00,Seattle Mariners,Chicago White Sox,136,145,,
2021-06-27,633472,R,Final,Dodger Stadium,2021-06-27 23:08:00+00:00,Chicago Cubs,Los Angeles Dodgers,112,119,,
2021-06-28,633465,R,Final,Coors Field,2021-06-28 21:10:00+00:00,Pittsburgh Pirates,Colorado Rockies,134,115,,
2021-06-28,633867,R,Final,Great American Ball Park,2021-06-28 22:40:00+00:00,Philadelphia Phillies,Cincinnati Reds,143,113,,
2021-06-28,633601,R,Final,Yankee Stadium,2021-06-28 23:05:00+00:00,Los Angeles Angels,New York Yankees,108,147,,
2021-06-28,634620,R,Final,Nationals Park,2021-06-28 23:05:00+00:00,New York Mets,Washington Nationals,121,120,,
2021-06-28,633466,R,Final,Progressive Field,2021-06-28 23:10:00+00:00,Detroit Tigers,Cleveland Indians,116,114,,
2021-06-28,633475,R,Final,Fenway Park,2021-06-28 23:10:00+00:00,Kansas City Royals,Boston Red Sox,118,111,,
2021-06-28,633450,R,Final,American Family Field,2021-06-29 00:10:00+00:00,Chicago Cubs,Milwaukee Brewers,112,158,,
2021-06-28,633476,R,Postponed,Guaranteed Rate Field,2021-06-29 00:10:00+00:00,Minnesota Twins,Chicago White Sox,142,145,,
2021-06-28,633483,R,Final,Minute Maid Park,2021-06-29 00:10:00+00:00,Baltimore Orioles,Houston Astros,110,117,,
2021-06-28,633490,R,Final,Busch Stadium,2021-06-29 00:15:00+00:00,Arizona Diamondbacks,St. Louis Cardinals,109,138,,
2021-06-28,633458,R,Final,Dodger Stadium,2021-06-29 02:10:00+00:00,San Francisco Giants,Los Angeles Dodgers,137,119,,
2021-06-29,633443,R,Final,Nationals Park,2021-06-29 23:05:00+00:00,Tampa Bay Rays,Washington Nationals,139,120,,
2021-06-29,633444,R,Final,Yankee Stadium,2021-06-29 23:05:00+00:00,Los Angeles Angels,New York Yankees,108,147,,
2021-06-29,633495,R,Final,Citizens Bank Park,2021-06-29 23:05:00+00:00,Miami Marlins,Philadelphia Phillies,146,143,,
2021-06-29,633497,R,Final,Sahlen Field,2021-06-29 23:07:00+00:00,Seattle Mariners,Toronto Blue Jays,136,141,,
2021-06-29,633454,R,Final,Great American Ball Park,2021-06-29 23:10:00+00:00,San Diego Padres,Cincinnati Reds,135,113,,
2021-06-29,633496,R,Final,Fenway Park,2021-06-29 23:10:00+00:00,Kansas City Royals,Boston Red Sox,118,111,,
2021-06-29,633506,R,Postponed,Progressive Field,2021-06-29 23:10:00+00:00,Detroit Tigers,Cleveland Indians,116,114,,
2021-06-29,633587,R,Final,Truist Park,2021-06-29 23:20:00+00:00,New York Mets,Atlanta Braves,121,144,,
2021-06-29,633446,R,Final,American Family Field,2021-06-30 00:10:00+00:00,Chicago Cubs,Milwaukee Brewers,112,158,,
2021-06-29,633449,R,Final,Minute Maid Park,2021-06-30 00:10:00+00:00,Baltimore Orioles,Houston Astros,110,117,,
2021-06-29,633478,R,Final,Guaranteed Rate Field,2021-06-30 00:10:00+00:00,Minnesota Twins,Chicago White Sox,142,145,,
2021-06-29,633508,R,Final,Busch Stadium,2021-06-30 00:15:00+00:00,Arizona Diamondbacks,St. Louis Cardinals,109,138,,
2021-06-29,633455,R,Final,Coors Field,2021-06-30 00:40:00+00:00,Pittsburgh Pirates,Colorado Rockies,134,115,,
2021-06-29,633488,R,Final,Oakland Coliseum,2021-06-30 01:40:00+00:00,Texas Rangers,Oakland Athletics,140,133,,
2021-06-29,633471,R,Final,Dodger Stadium,2021-06-30 02:10:00+00:00,San Francisco Giants,Los Angeles Dodgers,137,119,,
2021-06-30,633426,R,Final,Busch Stadium,2021-06-30 17:15:00+00:00,Arizona Diamondbacks,St. Louis Cardinals,109,138,,
2021-06-30,633474,R,Final,American Family Field,2021-06-30 18:10:00+00:00,Chicago Cubs,Milwaukee Brewers,112,158,,
2021-06-30,633491,R,Final,Coors Field,2021-06-30 19:10:00+00:00,Pittsburgh Pirates,Colorado Rockies,134,115,,
2021-06-30,633427,R,Final,Nationals Park,2021-06-30 20:05:00+00:00,Tampa Bay Rays,Washington Nationals,139,120,,
2021-06-30,633432,R,Final,Progressive Field,2021-06-30 20:10:00+00:00,Detroit Tigers,Cleveland Indians,116,114,,
2021-06-30,633506,R,Final,Progressive Field,2021-06-30 20:15:00+00:00,Detroit Tigers,Cleveland Indians,116,114,,
2021-06-30,633419,R,Final,Citizens Bank Park,2021-06-30 23:05:00+00:00,Miami Marlins,Philadelphia Phillies,146,143,,
2021-06-30,633484,R,Final,Yankee Stadium,2021-06-30 23:05:00+00:00,Los Angeles Angels,New York Yankees,108,147,,
2021-06-30,633445,R,Final,Sahlen Field,2021-06-30 23:07:00+00:00,Seattle Mariners,Toronto Blue Jays,136,141,,
2021-06-30,633435,R,Completed Early,Great American Ball Park,2021-06-30 23:10:00+00:00,San Diego Padres,Cincinnati Reds,135,113,,
2021-06-30,633467,R,Final,Fenway Park,2021-06-30 23:10:00+00:00,Kansas City Royals,Boston Red Sox,118,111,,
2021-06-30,633437,R,Final,Truist Park,2021-06-30 23:20:00+00:00,New York Mets,Atlanta Braves,121,144,,
2021-06-30,633479,R,Final,Guaranteed Rate Field,2021-07-01 00:10:00+00:00,Minnesota Twins,Chicago White Sox,142,145,,
2021-06-30,633485,R,Final,Minute Maid Park,2021-07-01 00:10:00+00:00,Baltimore Orioles,Houston Astros,110,117,,
2021-06-30,633461,R,Final,Oakland Coliseum,2021-07-01 01:40:00+00:00,Texas Rangers,Oakland Athletics,140,133,,
2021-07-01,633421,R,Postponed,Yankee Stadium,2021-07-01 17:05:00+00:00,Los Angeles Angels,New York Yankees,108,147,,
2021-07-01,633456,R,Final,Sahlen Field,2021-07-01 17:07:00+00:00,Seattle Mariners,Toronto Blue Jays,136,141,,
2021-07-01,633457,R,Final,Fenway Park,2021-07-01 17:10:00+00:00,Kansas City Royals,Boston Red Sox,118,111,,
2021-07-01,633529,R,Final,Guaranteed Rate Field,2021-07-01 18:10:00+00:00,Minnesota Twins,Chicago White Sox,142,145,,
2021-07-01,633405,R,Final,Oakland Coliseum,2021-07-01 19:37:00+00:00,Texas Rangers,Oakland Athletics,140,133,,
2021-07-01,633447,R,Postponed,Citizens Bank Park,2021-07-01 22:05:00+00:00,Miami Marlins,Philadelphia Phillies,146,143,,
2021-07-01,633463,R,Final,PNC Park,2021-07-01 23:05:00+00:00,Milwaukee Brewers,Pittsburgh Pirates,158,134,,
2021-07-01,633481,R,Completed Early,Nationals Park,2021-07-01 23:05:00+00:00,Los Angeles Dodgers,Washington Nationals,119,120,,
2021-07-01,633469,R,Final,Progressive Field,2021-07-01 23:10:00+00:00,Houston Astros,Cleveland Indians,117,114,,
2021-07-01,633480,R,Final,Great American Ball Park,2021-07-01 23:10:00+00:00,San Diego Padres,Cincinnati Reds,135,113,,
2021-07-01,633418,R,Final,Truist Park,2021-07-01 23:20:00+00:00,New York Mets,Atlanta Braves,121,144,,
2021-07-01,633460,R,Final,Coors Field,2021-07-02 00:40:00+00:00,St. Louis Cardinals,Colorado Rockies,138,115,,
2021-07-01,633438,R,Final,Chase Field,2021-07-02 01:40:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,
2021-07-02,633448,R,Final,Citizens Bank Park,2021-07-02 22:05:00+00:00,San Diego Padres,Philadelphia Phillies,135,143,,
2021-07-02,633404,R,Final,Nationals Park,2021-07-02 23:05:00+00:00,Los Angeles Dodgers,Washington Nationals,119,120,,
2021-07-02,633507,R,Final,PNC Park,2021-07-02 23:05:00+00:00,Milwaukee Brewers,Pittsburgh Pirates,158,134,,
2021-07-02,633522,R,Postponed,Yankee Stadium,2021-07-02 23:05:00+00:00,New York Mets,New York Yankees,121,147,,
2021-07-02,633464,R,Final,Sahlen Field,2021-07-02 23:07:00+00:00,Tampa Bay Rays,Toronto Blue Jays,139,141,,
2021-07-02,633420,R,Final,Comerica Park,2021-07-02 23:10:00+00:00,Chicago White Sox,Detroit Tigers,145,116,,
2021-07-02,633451,R,Final,Progressive Field,2021-07-02 23:10:00+00:00,Houston Astros,Cleveland Indians,117,114,,
2021-07-02,633462,R,Final,Great American Ball Park,2021-07-02 23:10:00+00:00,Chicago Cubs,Cincinnati Reds,112,113,,
2021-07-02,633468,R,Final,Truist Park,2021-07-02 23:20:00+00:00,Miami Marlins,Atlanta Braves,146,144,,
2021-07-02,633415,R,Final,Coors Field,2021-07-03 00:10:00+00:00,St. Louis Cardinals,Colorado Rockies,138,115,,
2021-07-02,633433,R,Final,Kauffman Stadium,2021-07-03 00:10:00+00:00,Minnesota Twins,Kansas City Royals,142,118,,
2021-07-02,633402,R,Final,Angel Stadium,2021-07-03 01:38:00+00:00,Baltimore Orioles,Los Angeles Angels,110,108,,
2021-07-02,633452,R,Final,Oakland Coliseum,2021-07-03 01:40:00+00:00,Boston Red Sox,Oakland Athletics,111,133,,
2021-07-02,633470,R,Final,Chase Field,2021-07-03 01:40:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,
2021-07-02,633511,R,Final,T-Mobile Park,2021-07-03 02:10:00+00:00,Texas Rangers,Seattle Mariners,140,136,,
2021-07-03,633440,R,Final,Yankee Stadium,2021-07-03 17:05:00+00:00,New York Mets,New York Yankees,121,147,,
2021-07-03,633403,R,Final,Sahlen Field,2021-07-03 19:07:00+00:00,Tampa Bay Rays,Toronto Blue Jays,139,141,,
2021-07-03,633387,R,Final,PNC Park,2021-07-03 20:05:00+00:00,Milwaukee Brewers,Pittsburgh Pirates,158,134,,
2021-07-03,633390,R,Final,Citizens Bank Park,2021-07-03 20:05:00+00:00,San Diego Padres,Philadelphia Phillies,135,143,,
2021-07-03,633416,R,Final,Truist Park,2021-07-03 20:10:00+00:00,Miami Marlins,Atlanta Braves,146,144,,
2021-07-03,633439,R,Final,Kauffman Stadium,2021-07-03 20:10:00+00:00,Minnesota Twins,Kansas City Royals,142,118,,
2021-07-03,633441,R,Final,Great American Ball Park,2021-07-03 20:10:00+00:00,Chicago Cubs,Cincinnati Reds,112,113,,
2021-07-03,633442,R,Final,Comerica Park,2021-07-03 20:10:00+00:00,Chicago White Sox,Detroit Tigers,145,116,,
2021-07-03,633401,R,Final,Oakland Coliseum,2021-07-03 23:15:00+00:00,Boston Red Sox,Oakland Athletics,111,133,,
2021-07-03,633429,R,Final,Progressive Field,2021-07-03 23:15:00+00:00,Houston Astros,Cleveland Indians,117,114,,
2021-07-03,633430,R,Final,Nationals Park,2021-07-03 23:15:00+00:00,Los Angeles Dodgers,Washington Nationals,119,120,,
2021-07-03,633424,R,Final,Coors Field,2021-07-04 01:10:00+00:00,St. Louis Cardinals,Colorado Rockies,138,115,,
2021-07-03,633453,R,Final,Angel Stadium,2021-07-04 02:07:00+00:00,Baltimore Orioles,Los Angeles Angels,110,108,,
2021-07-03,633379,R,Final,T-Mobile Park,2021-07-04 02:10:00+00:00,Texas Rangers,Seattle Mariners,140,136,,
2021-07-03,633388,R,Final,Chase Field,2021-07-04 02:10:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,
2021-07-04,633398,R,Final,Nationals Park,2021-07-04 15:05:00+00:00,Los Angeles Dodgers,Washington Nationals,119,120,,
2021-07-04,633374,R,Final,Citizens Bank Park,2021-07-04 17:05:00+00:00,San Diego Padres,Philadelphia Phillies,135,143,,
2021-07-04,633422,R,Final,PNC Park,2021-07-04 17:05:00+00:00,Milwaukee Brewers,Pittsburgh Pirates,158,134,,
2021-07-04,633408,R,Final,Sahlen Field,2021-07-04 17:07:00+00:00,Tampa Bay Rays,Toronto Blue Jays,139,141,,
2021-07-04,633410,R,Final,Comerica Park,2021-07-04 17:10:00+00:00,Chicago White Sox,Detroit Tigers,145,116,,
2021-07-04,633414,R,Final,Progressive Field,2021-07-04 17:10:00+00:00,Houston Astros,Cleveland Indians,117,114,,
2021-07-04,633428,R,Final,Great American Ball Park,2021-07-04 17:10:00+00:00,Chicago Cubs,Cincinnati Reds,112,113,,
2021-07-04,633423,R,Final,Truist Park,2021-07-04 17:20:00+00:00,Miami Marlins,Atlanta Braves,146,144,,
2021-07-04,633522,R,Final,Yankee Stadium,2021-07-04 18:05:00+00:00,New York Mets,New York Yankees,121,147,,
2021-07-04,633431,R,Final,Kauffman Stadium,2021-07-04 18:10:00+00:00,Minnesota Twins,Kansas City Royals,142,118,,
2021-07-04,633434,R,Final,Coors Field,2021-07-04 19:10:00+00:00,St. Louis Cardinals,Colorado Rockies,138,115,,
2021-07-04,633391,R,Final,Angel Stadium,2021-07-04 20:07:00+00:00,Baltimore Orioles,Los Angeles Angels,110,108,,
2021-07-04,633399,R,Final,Oakland Coliseum,2021-07-04 20:07:00+00:00,Boston Red Sox,Oakland Athletics,111,133,,
2021-07-04,633425,R,Final,T-Mobile Park,2021-07-04 20:10:00+00:00,Texas Rangers,Seattle Mariners,140,136,,
2021-07-04,633417,R,Final,Yankee Stadium,2021-07-04 23:08:00+00:00,New York Mets,New York Yankees,121,147,,
2021-07-04,633436,R,Final,Chase Field,2021-07-05 01:10:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,
2021-07-05,633380,R,Final,Oracle Park,2021-07-05 22:05:00+00:00,St. Louis Cardinals,San Francisco Giants,138,137,,
2021-07-05,633361,R,Final,loanDepot park,2021-07-05 22:40:00+00:00,Los Angeles Dodgers,Miami Marlins,119,146,,
2021-07-05,633411,R,Final,PNC Park,2021-07-05 23:05:00+00:00,Atlanta Braves,Pittsburgh Pirates,144,134,,
2021-07-05,633353,R,Final,Tropicana Field,2021-07-05 23:10:00+00:00,Cleveland Indians,Tampa Bay Rays,114,139,,
2021-07-05,633412,R,Final,Citi Field,2021-07-05 23:10:00+00:00,Milwaukee Brewers,New York Mets,158,121,,
2021-07-05,633487,R,Final,Target Field,2021-07-05 23:10:00+00:00,Chicago White Sox,Minnesota Twins,145,142,,
2021-07-05,633386,R,Final,Wrigley Field,2021-07-06 00:05:00+00:00,Philadelphia Phillies,Chicago Cubs,143,112,,
2021-07-05,633400,R,Final,Globe Life Field,2021-07-06 00:05:00+00:00,Detroit Tigers,Texas Rangers,116,140,,
2021-07-05,633363,R,Final,Kauffman Stadium,2021-07-06 00:10:00+00:00,Cincinnati Reds,Kansas City Royals,113,118,,
2021-07-05,633389,R,Final,Angel Stadium,2021-07-06 01:38:00+00:00,Boston Red Sox,Los Angeles Angels,111,108,,
2021-07-05,633378,R,Final,Petco Park,2021-07-06 02:10:00+00:00,Washington Nationals,San Diego Padres,120,135,,
2021-07-06,633384,R,Final,PNC Park,2021-07-06 23:05:00+00:00,Atlanta Braves,Pittsburgh Pirates,144,134,,
2021-07-06,633413,R,Final,Oriole Park at Camden Yards,2021-07-06 23:05:00+00:00,Toronto Blue Jays,Baltimore Orioles,141,110,,
2021-07-06,633360,R,Postponed,Tropicana Field,2021-07-06 23:10:00+00:00,Cleveland Indians,Tampa Bay Rays,114,139,,
2021-07-06,633376,R,Final,loanDepot park,2021-07-06 23:10:00+00:00,Los Angeles Dodgers,Miami Marlins,119,146,,
2021-07-06,633395,R,Postponed,Citi Field,2021-07-06 23:10:00+00:00,Milwaukee Brewers,New York Mets,158,121,,
2021-07-06,633364,R,Final,Globe Life Field,2021-07-07 00:05:00+00:00,Detroit Tigers,Texas Rangers,116,140,,
2021-07-06,633393,R,Final,Wrigley Field,2021-07-07 00:05:00+00:00,Philadelphia Phillies,Chicago Cubs,143,112,,
2021-07-06,633352,R,Final,Target Field,2021-07-07 00:10:00+00:00,Chicago White Sox,Minnesota Twins,145,142,,
2021-07-06,633369,R,Final,Kauffman Stadium,2021-07-07 00:10:00+00:00,Cincinnati Reds,Kansas City Royals,113,118,,
2021-07-06,633406,R,Final,Minute Maid Park,2021-07-07 00:10:00+00:00,Oakland Athletics,Houston Astros,133,117,,
2021-07-06,633370,R,Final,Angel Stadium,2021-07-07 01:38:00+00:00,Boston Red Sox,Los Angeles Angels,111,108,,
2021-07-06,633381,R,Final,Chase Field,2021-07-07 01:40:00+00:00,Colorado Rockies,Arizona Diamondbacks,115,109,,
2021-07-06,633358,R,Final,Oracle Park,2021-07-07 01:45:00+00:00,St. Louis Cardinals,San Francisco Giants,138,137,,
2021-07-06,633382,R,Final,T-Mobile Park,2021-07-07 02:10:00+00:00,New York Yankees,Seattle Mariners,147,136,,
2021-07-06,633396,R,Final,Petco Park,2021-07-07 02:10:00+00:00,Washington Nationals,San Diego Padres,120,135,,
2021-07-07,633339,R,Final,Tropicana Field,2021-07-07 16:10:00+00:00,Cleveland Indians,Tampa Bay Rays,114,139,,
2021-07-07,633360,R,Final,Tropicana Field,2021-07-07 16:15:00+00:00,Cleveland Indians,Tampa Bay Rays,114,139,,
2021-07-07,633330,R,Final,PNC Park,2021-07-07 16:35:00+00:00,Atlanta Braves,Pittsburgh Pirates,144,134,,
2021-07-07,633335,R,Final,Target Field,2021-07-07 17:10:00+00:00,Chicago White Sox,Minnesota Twins,145,142,,
2021-07-07,633349,R,Final,Globe Life Field,2021-07-07 18:05:00+00:00,Detroit Tigers,Texas Rangers,116,140,,
2021-07-07,633383,R,Final,Kauffman Stadium,2021-07-07 18:10:00+00:00,Cincinnati Reds,Kansas City Royals,113,118,,
2021-07-07,633395,R,Final,Citi Field,2021-07-07 18:10:00+00:00,Milwaukee Brewers,New York Mets,158,121,,
2021-07-07,633385,R,Final,Angel Stadium,2021-07-07 20:07:00+00:00,Boston Red Sox,Los Angeles Angels,111,108,,
2021-07-07,633332,R,Final,Oriole Park at Camden Yards,2021-07-07 23:05:00+00:00,Toronto Blue Jays,Baltimore Orioles,141,110,,
2021-07-07,633333,R,Final,loanDepot park,2021-07-07 23:10:00+00:00,Los Angeles Dodgers,Miami Marlins,119,146,,
2021-07-07,633342,R,Final,Citi Field,2021-07-07 23:10:00+00:00,Milwaukee Brewers,New York Mets,158,121,,
2021-07-07,633375,R,Final,Wrigley Field,2021-07-08 00:05:00+00:00,Philadelphia Phillies,Chicago Cubs,143,112,,
2021-07-07,633368,R,Final,Minute Maid Park,2021-07-08 00:10:00+00:00,Oakland Athletics,Houston Astros,133,117,,
2021-07-07,633355,R,Final,Chase Field,2021-07-08 01:40:00+00:00,Colorado Rockies,Arizona Diamondbacks,115,109,,
2021-07-07,633347,R,Final,Oracle Park,2021-07-08 01:45:00+00:00,St. Louis Cardinals,San Francisco Giants,138,137,,
2021-07-07,633362,R,Final,Petco Park,2021-07-08 02:10:00+00:00,Washington Nationals,San Diego Padres,120,135,,
2021-07-07,633371,R,Final,T-Mobile Park,2021-07-08 02:10:00+00:00,New York Yankees,Seattle Mariners,147,136,,
2021-07-08,633334,R,Final,loanDepot park,2021-07-08 16:10:00+00:00,Los Angeles Dodgers,Miami Marlins,119,146,,
2021-07-08,633354,R,Final,Minute Maid Park,2021-07-08 18:10:00+00:00,Oakland Athletics,Houston Astros,133,117,,
2021-07-08,633392,R,Final,Chase Field,2021-07-08 19:40:00+00:00,Colorado Rockies,Arizona Diamondbacks,115,109,,
2021-07-08,633315,R,Final,T-Mobile Park,2021-07-08 20:10:00+00:00,New York Yankees,Seattle Mariners,147,136,,
2021-07-08,633331,R,Postponed,Oriole Park at Camden Yards,2021-07-08 23:05:00+00:00,Toronto Blue Jays,Baltimore Orioles,141,110,,
2021-07-08,633326,R,Postponed,Citi Field,2021-07-08 23:10:00+00:00,Pittsburgh Pirates,New York Mets,134,121,,
2021-07-08,633409,R,Final,Progressive Field,2021-07-08 23:10:00+00:00,Kansas City Royals,Cleveland Indians,118,114,,
2021-07-08,633397,R,Final,Wrigley Field,2021-07-09 00:05:00+00:00,Philadelphia Phillies,Chicago Cubs,143,112,,
2021-07-08,633351,R,Final,American Family Field,2021-07-09 00:10:00+00:00,Cincinnati Reds,Milwaukee Brewers,113,158,,
2021-07-08,633359,R,Final,Target Field,2021-07-09 00:10:00+00:00,Detroit Tigers,Minnesota Twins,116,142,,
2021-07-08,633343,R,Final,Petco Park,2021-07-09 01:10:00+00:00,Washington Nationals,San Diego Padres,120,135,,
2021-07-09,633365,R,Final,Wrigley Field,2021-07-09 18:20:00+00:00,St. Louis Cardinals,Chicago Cubs,138,112,,
2021-07-09,633377,R,Final,Oriole Park at Camden Yards,2021-07-09 23:05:00+00:00,Chicago White Sox,Baltimore Orioles,145,110,,
2021-07-09,633308,R,Final,Citi Field,2021-07-09 23:10:00+00:00,Pittsburgh Pirates,New York Mets,134,121,,
2021-07-09,633336,R,Final,loanDepot park,2021-07-09 23:10:00+00:00,Atlanta Braves,Miami Marlins,144,146,,
2021-07-09,633338,R,Final,Tropicana Field,2021-07-09 23:10:00+00:00,Toronto Blue Jays,Tampa Bay Rays,141,139,,
2021-07-09,633357,R,Final,Fenway Park,2021-07-09 23:10:00+00:00,Philadelphia Phillies,Boston Red Sox,143,111,,
2021-07-09,633373,R,Final,Progressive Field,2021-07-09 23:10:00+00:00,Kansas City Royals,Cleveland Indians,118,114,,
2021-07-09,633345,R,Final,Globe Life Field,2021-07-10 00:05:00+00:00,Oakland Athletics,Texas Rangers,133,140,,
2021-07-09,633348,R,Final,Minute Maid Park,2021-07-10 00:10:00+00:00,New York Yankees,Houston Astros,147,117,,
2021-07-09,633366,R,Final,Target Field,2021-07-10 00:10:00+00:00,Detroit Tigers,Minnesota Twins,116,142,,
2021-07-09,633407,R,Final,American Family Field,2021-07-10 00:10:00+00:00,Cincinnati Reds,Milwaukee Brewers,113,158,,
2021-07-09,633322,R,Final,Oracle Park,2021-07-10 01:45:00+00:00,Washington Nationals,San Francisco Giants,120,137,,
2021-07-09,633320,R,Final,Dodger Stadium,2021-07-10 02:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,
2021-07-09,633341,R,Final,T-Mobile Park,2021-07-10 02:10:00+00:00,Los Angeles Angels,Seattle Mariners,108,136,,
2021-07-09,633367,R,Final,Petco Park,2021-07-10 02:10:00+00:00,Colorado Rockies,San Diego Padres,115,135,,
2021-07-10,633293,R,Final,Tropicana Field,2021-07-10 17:10:00+00:00,Toronto Blue Jays,Tampa Bay Rays,141,139,,
2021-07-10,633289,R,Final,Target Field,2021-07-10 18:10:00+00:00,Detroit Tigers,Minnesota Twins,116,142,,
2021-07-10,633294,R,Final,Oracle Park,2021-07-10 20:05:00+00:00,Washington Nationals,San Francisco Giants,120,137,,
2021-07-10,633316,R,Final,Globe Life Field,2021-07-10 20:05:00+00:00,Oakland Athletics,Texas Rangers,133,140,,
2021-07-10,633350,R,Final,Oriole Park at Camden Yards,2021-07-10 20:05:00+00:00,Chicago White Sox,Baltimore Orioles,145,110,,
2021-07-10,633295,R,Final,Citi Field,2021-07-10 20:10:00+00:00,Pittsburgh Pirates,New York Mets,134,121,,
2021-07-10,633312,R,Final,loanDepot park,2021-07-10 20:10:00+00:00,Atlanta Braves,Miami Marlins,144,146,,
2021-07-10,633344,R,Final,Fenway Park,2021-07-10 20:10:00+00:00,Philadelphia Phillies,Boston Red Sox,143,111,,
2021-07-10,633326,R,Final,Citi Field,2021-07-10 20:15:00+00:00,Pittsburgh Pirates,New York Mets,134,121,,
2021-07-10,633317,R,Final,Progressive Field,2021-07-10 22:10:00+00:00,Kansas City Royals,Cleveland Indians,118,114,,
2021-07-10,633304,R,Final,Minute Maid Park,2021-07-10 23:15:00+00:00,New York Yankees,Houston Astros,147,117,,
2021-07-10,633313,R,Final,American Family Field,2021-07-10 23:15:00+00:00,Cincinnati Reds,Milwaukee Brewers,113,158,,
2021-07-10,633356,R,Final,Wrigley Field,2021-07-10 23:15:00+00:00,St. Louis Cardinals,Chicago Cubs,138,112,,
2021-07-10,633288,R,Final,T-Mobile Park,2021-07-11 02:10:00+00:00,Los Angeles Angels,Seattle Mariners,108,136,,
